taxa,PC1,PC2,PC3
N2173,136.792548470564,-25.1115300280343,7.55423485549896
N2174,135.495773650048,-24.800482206172,9.47168604493231
N2175,132.480186338983,-27.4046759714713,5.14513033712155
N2176,136.07668405029,-14.776902827425,0.108924397192466
N2177,142.165244470847,-23.8257610214329,3.87516925383744
N2178,140.144034276275,-29.3210201307939,7.08356946957835
N2179,99.8039087908381,-17.8684376332553,-12.747084068318
N2180,137.550665804553,-28.2031137024937,7.70791997393826
N2181,137.380981295163,-19.7198230614557,2.04463376570314
N2182,134.973045816107,-18.5392352815153,-0.581969422321324
N2183,136.212245665758,-21.0344828201271,5.76497395624668
N2184,129.178740360745,-19.7227468653912,-2.47494444385592
N2185,133.326466653213,-12.0248725808713,6.19627404835149
N2186,127.899406384377,-7.06541039218805,-6.52086763184148
N2187,142.569178281947,-26.9908338582455,4.89711977575841
N2188,141.206882577968,-31.6649887452137,6.76151588498222
N2189,142.055515151665,-32.2804612258803,10.7505440708992
N2190,130.119117150796,-20.4807064161951,0.908095577373515
N2191,124.210653981756,14.4987000344064,-7.45640560529423
N2192,131.29484988609,-16.3787616088096,-2.36675750465734
N2193,142.567795203315,-27.7632279527308,6.73902587233
N2194,133.685032924241,-20.3633062786655,0.986613961426665
N2195,142.609154815451,-27.6338759489485,6.52791721103371
N2196,134.68210109896,-20.1025637968378,-1.26437883959294
N2197,129.718898927758,-5.13426761524946,-4.42889589267339
N2198,134.2256354848,-33.3053633702382,7.42993565883563
N2199,59.7450112283118,-7.1638203434158,-26.4828962104461
N2200,134.678950498921,-32.3177552677836,7.67322383913537
N2201,131.22724546665,-13.6718223183025,-2.11089044206251
N2202,124.26169485948,-21.111210697649,-4.38766843788116
N2203,139.939279427167,-24.0229195822222,6.07985260365362
N2204,125.807961459276,-7.3851604081115,-2.70278197289598
N2205,134.546795896528,-14.1987842124466,6.38008978859363
N2206,140.855523789389,-29.388007943928,5.93983554679079
N2207,130.287247853566,-25.109890788864,2.35024905757171
N2208,136.268291512687,-35.6640857131421,8.92529349377705
N2209,136.608101590634,-34.2936629399935,7.38042321131217
N2210,119.517042033146,-26.2825141092054,8.95688508979794
N2211,128.156862798724,38.5312599682571,-14.3379634765247
N2212,128.472121106596,38.7113478301183,-14.4713948458719
N2213,132.105147430972,-31.3411248825088,4.53203872944384
N2214,131.568950804224,-31.8405247047369,4.50501570900656
N2215,133.358338379809,-27.2096545661698,7.93026543291558
N2216,133.269884384175,-21.0914979746851,1.8074307508943
N2217,128.978340492603,-22.1606108310143,2.4101788717008
N2218,134.36246961735,-24.8811422375165,6.01320463829336
N2219,114.607640539811,17.6348706588311,-15.027845281575
N2220,120.657984617794,19.3516027944812,-14.0275299110534
N2221,135.354528416993,-20.3304575177057,2.98764262917191
N2222,129.503361471442,-5.20572531537872,-3.900623989782
N2223,136.663478202472,-19.5294232015402,3.10477182583558
N2224,134.430354711154,-40.1299287134525,9.1911428383435
N2225,137.021679104589,-19.585038113932,3.23557962083026
N2226,128.09879835271,-21.061077591228,-0.0684305276851809
N2227,133.157604362111,-16.8231833217509,-0.672803728783623
N2228,125.435267478104,-19.3033039587508,1.17919372193128
N2229,128.965130063582,-21.268664346963,-0.742757493121812
N2230,127.709960307889,-15.1184945430071,1.60148620004439
N2231,128.479799182766,-7.23373419835691,-4.39067022391238
N2232,133.817011472861,-17.4565114326877,0.508132465491869
N2233,133.826498750074,-33.1277876746958,8.19491270424413
N2234,134.785705951043,-32.0589880261188,4.94406111464762
N2235,122.706701533701,-10.6209152946633,-1.88839258351226
N2236,127.339340056,-18.3203859171215,0.34477027288639
N2237,133.767878295734,-20.9301171859899,1.69662320729137
N2238,126.743186339518,-18.3991387274753,4.30628878706906
N2239,130.476596312885,-25.5968586150356,5.2395957635343
N2240,134.902761313118,-21.1549337521015,0.886437505496823
N2241,138.725265658161,-19.756859117639,2.64785034192837
N2242,136.532923234718,-29.7388193720929,3.20974197939079
N2243,133.974006164893,-15.3434521526409,1.76178286348143
N2244,123.347905768323,-4.44861679170167,-2.56217487447276
N2245,132.495974491611,-18.9217450770079,-0.890136446013333
N2246,129.924889647495,-17.6017975368465,1.68701969359247
N2247,128.613962507881,-20.3165872576478,1.01327100555399
N2248,132.880078424787,-23.9756512408083,2.8332591647515
N2249,129.623144026351,-25.9626145552013,2.77049795820404
N2250,130.462132146351,-21.1911401689029,0.0812170974925354
N2251,131.040677040158,-28.1561823020794,7.52814781040235
N2252,137.604715501185,-30.1005801159478,7.52252253119399
N2253,128.649158524167,-19.4006565892775,6.26478431040443
N2254,130.090577222011,-22.1260937174538,7.01081806844252
N2255,134.283033921809,-30.0736153005277,6.81664206897463
N2256,133.087606815741,-14.734676942514,0.251831567201277
N2257,133.682292164258,-25.1576153921729,4.93396195739055
N2258,134.812111303539,-34.9101558992093,9.0955529837113
N2259,127.436030861464,-6.12057013062686,-2.68735007735431
N2260,132.13137208747,-20.0681199264247,2.15926529546353
N2261,138.173645183399,-38.5391445172569,8.63654596997168
N2262,137.529438620365,-25.4428777205529,4.27561849622743
N2263,125.467713005489,1.36250245094064,-4.94440373941541
N2264,126.030356720664,-26.9896990853697,10.4113069736372
N2265,48.7902669914713,-25.4004391200613,-13.8446436558417
N2266,19.222936129137,-29.1418872525928,-23.6162753592475
N2267,-11.1770861132345,-54.4660176781328,-35.6538734855507
N2268,100.954547076653,-21.0769312981198,-3.22412389738408
N2269,0.559084087570326,-32.1542619738442,-24.3142323556651
N2270,-23.0663923330129,-47.6961630832518,-48.1466951689517
N2271,-105.512235566304,-38.671062270727,-27.803605594259
N2272,-34.2513919380824,-40.0594213401963,-62.3584179119097
N2273,-43.5760927715984,-33.1547876470992,-30.0805977504973
N2274,1.40600493529953,-28.5543408472586,0.292772545601427
N2275,43.9447131633046,-47.3544145667011,-14.9823667248371
N2276,14.7071264277723,-16.3081908750757,-13.4633831026806
N2277,42.922933967242,-48.8658585866109,-20.3133196030519
N2278,35.112382914583,-22.7172872242281,-56.8664442821366
N2279,58.3058188708802,-36.5057661137516,-3.04390412012125
N2280,34.312441206266,-44.5923111370942,-25.3890622118724
N2281,45.4219714877505,-38.830922093791,-24.8901888322476
N2282,50.4211702556481,-32.6027965156111,-25.6790539608407
N2283,93.6996077114081,-55.5548550379714,-3.6825736493874
N2284,67.7994799449498,-18.2820292253764,5.11709750943633
N2285,19.8887555289919,-42.4172233673578,-45.7623449988417
N2286,69.6916312300264,-31.7877217344761,-28.7090687302522
N2287,38.3137048904021,-32.3925787431988,-18.583434302572
N2288,-19.1850308783882,-38.9909030524195,1.87038425555105
N2289,-51.1476450475183,-43.4560182834392,-65.2555513281973
N2290,-62.8928173588377,-30.491218513346,-23.3664741097713
N2291,37.5440712069468,-28.8386923134679,-21.6640506097837
N2292,102.558163375731,-39.5588137043004,-3.34514190967437
N2293,-63.5442044996921,-39.2591540190221,-4.22360797809045
N2294,100.941619664569,-1.37592750488804,-30.8900863513011
N2295,35.0060675764119,-55.7225727073503,-29.603555533588
N2296,93.894202050018,-45.8026263486425,2.74276528407299
N2297,67.9832539073436,-10.1547082562892,-35.3717217498961
N2298,-50.1885821695975,-44.7127684261528,-38.1760000040723
N2299,-21.0444870677114,-49.7264729934703,-57.1858886013497
N2300,28.624481677625,-12.0370019913073,-16.6951931139982
N2301,-21.1236450990851,-49.6009692594868,-57.9302539605585
N2302,27.5847044191892,-49.0489445914314,-23.3424801168739
N2303,-32.6915100093552,-32.8991578455989,-9.1204416780783
N2304,-26.4899979643765,-56.6798479798454,-28.4191560125998
N2305,57.1758472260899,-52.8469478092351,-23.7082553182571
N2306,9.45545050969953,-51.049192981335,-5.48864592552074
N2307,56.3198050567445,-3.70315234517102,-36.648369962583
N2308,66.2911120244491,-57.9095310953276,-9.27099808746291
N2309,-29.4290950855326,-56.3217278915359,-34.0785646119097
N2310,-81.2886681458475,-27.2681263853563,-21.4555479985685
N2311,-79.3631110446554,-35.5797711759065,-38.0377468183862
N2312,48.0925488079983,-36.8598692168735,-6.21870743732965
N2313,108.733529868862,-29.0008443318246,-2.33075784056497
N2314,-57.4816100210827,-29.6455256760964,-24.9865943041044
N2315,37.7464232049407,-62.2781960668471,-41.5665831066996
N2316,56.1100460097722,-26.9615521366041,-31.0721874579563
N2317,76.7878244248589,-40.1060626976212,4.40887934742151
N2318,44.7146471003839,-37.1637998486553,-8.76864907389634
N2319,-53.7062266019371,-47.3932552173937,-29.8495779583409
N2320,75.2015060319699,-60.9359458051288,-15.7572647360262
N2321,47.0149193952197,-47.9297538286337,-21.8886703254836
N2322,97.6279748454242,14.7000345459407,-16.4412237492914
N2323,-69.866826401991,-33.5483337756666,-27.971180624836
N2324,-30.5858918290514,-35.4668037420888,-20.9166135384277
N2325,-43.2191919103486,-29.7804344643109,-30.519283178361
N2326,134.045289274906,-34.8175214867685,4.82153170743121
N2327,133.344063899822,-9.40440909866921,0.0685005049814054
N2328,101.049636787883,-3.95699346970883,-4.11988371856376
N2329,135.882252177178,-19.5213437388583,1.86098383876966
N2330,134.961292909336,-26.2507613825002,3.1549734357793
N2331,137.971681329706,-26.1734152407293,4.15069573641502
N2332,125.456566817493,-11.033230616696,1.69248399942017
N2333,127.60399836899,-23.0816749657275,6.06955809112125
N2334,132.099895873126,-30.4377639550715,4.39605411498131
N2335,135.983928567451,-16.6618907828497,2.94897090897228
N2336,138.393938238802,-14.2524885891155,0.17357098192309
N2337,132.875637447351,-10.3232367045487,-1.41303967871664
N2338,135.168173171472,-24.4283099059209,4.42298336054417
N2339,129.683696246566,-19.1625286244284,6.97359802201568
N2340,125.090073971104,-19.5951174252803,5.15842810842599
N2341,132.636693522482,-15.8753107934562,-2.24118598820256
N2342,134.800578619368,-24.5026669835348,1.88165185106373
N2343,127.582231215228,-27.99968811172,8.0120378414843
N2344,130.060751661033,-18.6922391608443,6.84099235894773
N2345,131.55673270535,-13.1336239126819,-0.319223272651128
N2346,140.97604479112,-20.4352019919061,4.43684510477069
N2347,127.137985378868,-18.9629213007557,3.95781204359854
N2348,128.110131520414,-19.7972125997764,6.64508169092196
N2349,133.140782975882,-16.2640423619327,1.37094040575342
N2350,128.053710607459,-20.9066338269404,5.9190391958653
N2351,131.995083400558,-8.48987962740165,-4.4293877944536
N2352,128.355701535165,-20.300673123229,2.05659880537843
N2353,130.998128908191,-34.6961807350427,8.3290859398367
N2354,122.872618085307,-1.99119052625154,-3.10225379061942
N2355,134.133616742302,-29.4821155125387,4.85064750756375
N2356,121.983005860349,-0.224141713200891,-2.09643180617592
N2357,121.296079869532,2.24456067626766,-3.30805422167647
N2358,121.108430283964,2.24954536277996,-3.23543459240853
N2359,130.364525314716,-21.9523436488005,7.59059550512687
N2360,107.413399979407,-30.9272339485222,6.32935104600327
N2361,126.428117251218,-28.4376142892207,8.44787687722818
N2362,126.500744692612,-8.09114690553381,3.70413613775252
N2363,127.489594373807,-22.9138293050004,3.02496413447278
N2364,137.329663219351,-31.7444829801737,7.0555573902881
N2365,133.505811211346,-20.9466828199883,2.6814705469948
N2366,134.207943860241,-20.9502368086192,0.6197446405683
N2367,139.826584965742,-41.044118171576,8.32720531651403
N2368,135.793046413252,-16.838030762399,0.332375383806132
N2369,135.27073039151,-27.8113325980922,4.28685941792286
N2370,127.000114893914,-28.2393407621656,7.81366172243011
N2371,134.153331678054,-19.1092355718216,0.391990893253199
N2372,124.233760569896,-10.8966218238338,0.964348164670031
N2373,128.554708786688,-17.8570199516713,3.31928841556645
N2374,132.03197895368,-28.8782172159024,6.09186955578662
N2375,133.665137072011,-15.5346680776067,2.07037268902854
N2376,135.314105813988,-24.9980478385676,3.27975681285874
N2377,133.172850530393,-18.6844316187453,2.66377916584013
N2378,126.484160651185,-18.1253313463564,4.90975337244642
N2379,125.46225862999,-8.57203127788437,0.0999750605673744
N2380,125.049893475601,-26.2008302083644,4.89652334305757
N2381,134.173989128566,-13.0845656713638,-1.86816469311732
N2382,130.439086142868,-13.9594345943632,-0.326625690237168
N2383,128.625113301215,-15.8585355863137,5.03618231582683
N2384,133.055809425205,-20.652603845197,1.55431779636125
N2385,134.92685245735,-34.6950014165288,8.42386079380922
N2386,132.569251063251,-38.6763679222578,8.98407801239896
N2387,129.69665983286,-31.1030534678488,2.7788623371114
N2388,140.957189377526,-36.3329759407698,10.4667695484426
N2389,132.052983035852,-25.9042988208312,1.24286847163751
N2390,130.965733748307,-33.9885166106786,2.43407679254874
N2391,134.061729033176,-29.4706268649786,7.50223442882428
N2392,133.528191212227,-32.675405623547,1.3144184257954
N2393,133.38324787604,-25.0709555921972,4.39566304901429
N2394,133.528577114287,-29.0992163839193,7.32471435613277
N2395,135.570376753881,-31.907111084708,6.85638142988908
N2396,124.983277387205,-17.392999563357,-0.795136399583761
N2397,134.368702970379,-30.9298806650401,3.84020444538635
N2398,133.984089186778,-33.8321955168164,3.57311727182643
N2399,-11.734431887344,-23.8497255487348,19.6198409375896
N2400,131.964581369782,-34.7475045470203,9.12296245669868
N2401,133.446257314808,-40.389823099262,8.17825643689891
N2402,129.776063384599,-31.5010209502544,6.4658205868249
N2403,132.561528602326,-37.5122324275068,6.92967618370827
N2404,137.004789050216,-41.4439423334278,8.50844086592156
N2405,145.374508341504,-50.585282976336,10.5745804422951
N2406,133.826320610494,-34.3863639633663,4.45185174513285
N2407,137.825325623003,-38.678353782648,3.89116786149806
N2408,136.426505553306,-40.5722065961513,5.73622023317221
N2409,124.466274201588,-21.5119012652586,3.34284180084169
N2410,136.551617050827,-31.097571473521,6.69174466527417
N2411,131.777725148083,-43.5938963720645,8.25796596537242
N2412,130.625808034714,-28.4799411037022,2.56123180387995
N2413,129.184500029726,-36.4053697770352,4.00857504456499
N2414,136.570401570251,-34.9029634653928,5.2271003097254
N2415,133.639388491632,-38.4224744800099,7.52106482211804
N2416,133.949532338875,-33.0913898171959,3.98515055107572
N2417,129.452360381856,-33.5930435147852,7.31226791298079
N2418,130.822809090709,-30.6628576027312,4.08674059293538
N2419,138.551216967475,-42.9053637321461,12.020321680412
N2420,42.6294948209526,-31.9848704914554,6.52458248517773
N2421,138.327011368645,-50.4665148027987,13.9362511592439
N2422,132.302696496524,-35.7595690175417,8.01064710960932
N2423,135.98916300714,-45.0306709368325,12.3497094048696
N2424,132.763754885401,-45.0755604032194,8.81995779330675
N2425,134.366980056997,-35.6656853215229,8.41706533255214
N2426,130.53310005151,-34.9532561316303,5.2025282067235
N2427,133.877059117695,-36.0900323688751,6.71452712155714
N2428,136.742606903375,-40.3557698000009,10.7699820315479
N2429,139.536587096349,-44.7209366205346,7.06412215450529
N2430,123.356695533319,-28.8696430348468,14.8068726797796
N2431,134.155583853821,-33.4355872399481,7.22565784740843
N2432,130.822379071171,-31.6499343027694,6.29293629169282
N2433,134.641697691143,-39.7824133484144,5.56133962987432
N2434,136.493315502758,-31.9374364442152,8.36963651614401
N2435,137.040815316681,-41.6053065218886,5.8517416975823
N2436,134.747894514644,-43.1160678313372,7.59529230603218
N2437,131.371385456112,-25.5508028243222,-0.994024847664958
N2438,138.470442881882,-34.7926117122383,7.74069931809322
N2439,139.72344965898,-40.4195204570707,7.95457055670319
N2440,140.30328160862,-29.2166518497501,6.71886121709868
N2441,130.455036550751,-41.6953802738385,7.73490075286919
N2442,145.386725739319,-50.4888576918851,10.3828311870136
N2443,138.556498469166,-39.4483642460946,7.39724421918388
N2444,133.662035764244,-36.1670405854052,2.34385454780862
N2445,132.924483630842,-15.4055339251338,9.38430932945482
N2446,135.677938513267,-13.6353683309099,6.08415999727367
N2447,132.238353927987,0.721840258809166,5.12990717823912
N2448,138.39460566127,-31.801692180661,10.6207879809906
N2449,138.554218397251,-32.238886386892,9.9442099715889
N2450,139.330960753251,-20.0463672384098,8.07540190026488
N2451,136.360680822123,-34.5827086099926,14.485641567419
N2452,139.517864777187,-38.4652815180961,14.8462640697197
N2453,133.606420134177,-12.4078332885802,8.70163442717258
N2454,134.653140725059,-10.6860330116217,6.1105166561231
N2455,138.261403204239,-11.0513945593249,8.69643798083609
N2456,138.326447051186,-10.9414012812134,8.68528989103212
N2457,135.852869049882,-12.3497868050618,5.49594432246233
N2458,130.788045085421,-6.07410451927725,-0.724978104547779
N2459,139.982356453098,-31.6107192546698,11.9018145642042
N2460,141.638216038866,-40.6796971358761,10.7648703355789
